date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
21-05-2024,SKU063,115,656,10,329
21-05-2024,SKU068,713,0,7,244
21-05-2024,SKU070,641,0,8,250
21-05-2024,SKU072,622,929,20,774
21-05-2024,SKU076,598,0,9,405
21-05-2024,SKU077,369,0,17,294
21-05-2024,SKU078,577,0,8,249
21-05-2024,SKU079,142,652,12,370
21-05-2024,SKU080,267,0,12,135
21-05-2024,SKU082,321,0,5,204
21-05-2024,SKU083,640,993,20,828
21-05-2024,SKU086,147,489,16,343
21-05-2024,SKU087,113,0,11,105
21-05-2024,SKU092,261,0,10,116
21-05-2024,SKU094,216,378,18,290
21-05-2024,SKU098,104,554,13,333
21-05-2024,SKU099,855,0,17,678
22-05-2024,SKU006,261,0,13,248
22-05-2024,SKU008,1056,0,6,390
22-05-2024,SKU009,493,0,14,470
22-05-2024,SKU017,98,560,12,318
22-05-2024,SKU018,133,463,12,264
22-05-2024,SKU019,234,0,19,205
22-05-2024,SKU020,195,0,6,77
22-05-2024,SKU027,446,0,7,268
22-05-2024,SKU029,119,247,15,166
22-05-2024,SKU031,859,0,5,244
22-05-2024,SKU034,380,971,11,518
22-05-2024,SKU035,237,0,20,225
22-05-2024,SKU037,858,1173,20,978
22-05-2024,SKU039,158,0,6,77
22-05-2024,SKU041,737,0,6,266
22-05-2024,SKU047,567,0,8,447
22-05-2024,SKU051,485,1087,15,726
22-05-2024,SKU053,772,0,7,276
22-05-2024,SKU057,446,0,7,431
22-05-2024,SKU058,407,0,18,307
22-05-2024,SKU062,223,894,6,328
22-05-2024,SKU063,752,0,10,329
22-05-2024,SKU068,693,0,7,244
22-05-2024,SKU070,623,0,8,250
22-05-2024,SKU072,589,929,20,774
22-05-2024,SKU076,570,0,9,405
22-05-2024,SKU077,356,0,17,294
22-05-2024,SKU078,565,0,8,249
22-05-2024,SKU079,121,652,12,370
22-05-2024,SKU080,260,0,12,135
22-05-2024,SKU082,298,0,5,204
22-05-2024,SKU083,611,993,20,828
22-05-2024,SKU086,131,489,16,343
22-05-2024,SKU087,107,0,11,105
22-05-2024,SKU092,254,0,10,116
22-05-2024,SKU094,205,378,18,290
22-05-2024,SKU098,86,554,13,333
22-05-2024,SKU099,824,0,17,678
23-05-2024,SKU006,246,413,13,248
23-05-2024,SKU008,1019,0,6,390
23-05-2024,SKU009,465,740,14,470
23-05-2024,SKU017,643,0,12,318
23-05-2024,SKU018,116,463,12,264
23-05-2024,SKU019,225,0,19,205
23-05-2024,SKU020,189,0,6,77
23-05-2024,SKU027,426,0,7,268
23-05-2024,SKU029,110,247,15,166
23-05-2024,SKU031,840,0,5,244
23-05-2024,SKU034,344,971,11,518
23-05-2024,SKU035,230,0,20,225
23-05-2024,SKU037,831,1173,20,978
23-05-2024,SKU039,151,0,6,77
23-05-2024,SKU041,717,0,6,266
23-05-2024,SKU047,537,0,8,447
23-05-2024,SKU051,436,1087,15,726
23-05-2024,SKU053,757,0,7,276
23-05-2024,SKU057,412,1075,7,431
23-05-2024,SKU058,394,0,18,307
23-05-2024,SKU062,186,894,6,328
23-05-2024,SKU063,728,0,10,329
23-05-2024,SKU068,671,0,7,244
23-05-2024,SKU070,605,0,8,250
23-05-2024,SKU072,556,929,20,774
23-05-2024,SKU076,539,0,9,405
23-05-2024,SKU077,344,0,17,294
23-05-2024,SKU078,546,0,8,249
23-05-2024,SKU079,752,0,12,370
23-05-2024,SKU080,252,0,12,135
23-05-2024,SKU082,277,0,5,204
23-05-2024,SKU083,580,993,20,828
23-05-2024,SKU086,119,489,16,343
23-05-2024,SKU087,102,196,11,105
23-05-2024,SKU092,246,0,10,116
23-05-2024,SKU094,191,378,18,290
23-05-2024,SKU098,621,0,13,333
23-05-2024,SKU099,800,0,17,678
24-05-2024,SKU006,237,413,13,248
24-05-2024,SKU008,980,0,6,390
24-05-2024,SKU009,445,740,14,470
24-05-2024,SKU017,627,0,12,318
24-05-2024,SKU018,103,463,12,264
24-05-2024,SKU019,218,0,19,205
24-05-2024,SKU020,184,0,6,77
24-05-2024,SKU027,405,0,7,268
24-05-2024,SKU029,103,247,15,166
24-05-2024,SKU031,820,0,5,244
24-05-2024,SKU034,317,971,11,518
24-05-2024,SKU035,223,270,20,225
24-05-2024,SKU037,797,1173,20,978
24-05-2024,SKU039,146,0,6,77
24-05-2024,SKU041,695,0,6,266
24-05-2024,SKU047,501,0,8,447
24-05-2024,SKU051,404,1087,15,726
24-05-2024,SKU053,735,0,7,276
24-05-2024,SKU057,379,1075,7,431
24-05-2024,SKU058,383,0,18,307
24-05-2024,SKU062,158,894,6,328
24-05-2024,SKU063,707,0,10,329
24-05-2024,SKU068,652,0,7,244
24-05-2024,SKU070,587,0,8,250
24-05-2024,SKU072,520,929,20,774
24-05-2024,SKU076,520,0,9,405
24-05-2024,SKU077,328,0,17,294
24-05-2024,SKU078,529,0,8,249
24-05-2024,SKU079,736,0,12,370
24-05-2024,SKU080,245,0,12,135
24-05-2024,SKU082,256,0,5,204
24-05-2024,SKU083,544,993,20,828
24-05-2024,SKU086,100,489,16,343
24-05-2024,SKU087,98,196,11,105
24-05-2024,SKU092,239,0,10,116
24-05-2024,SKU094,175,378,18,290
24-05-2024,SKU098,599,0,13,333
24-05-2024,SKU099,769,0,17,678
25-05-2024,SKU006,216,413,13,248
25-05-2024,SKU008,935,0,6,390
25-05-2024,SKU009,417,740,14,470
25-05-2024,SKU017,607,0,12,318
25-05-2024,SKU018,86,463,12,264
25-05-2024,SKU019,206,0,19,205
25-05-2024,SKU020,177,0,6,77
25-05-2024,SKU027,381,0,7,268
25-05-2024,SKU029,97,247,15,166
25-05-2024,SKU031,794,0,5,244
25-05-2024,SKU034,279,971,11,518
25-05-2024,SKU035,214,270,20,225
25-05-2024,SKU037,755,1173,20,978
25-05-2024,SKU039,137,0,6,77
25-05-2024,SKU041,668,0,6,266
25-05-2024,SKU047,467,0,8,447
25-05-2024,SKU051,362,1087,15,726
25-05-2024,SKU053,702,0,7,276
25-05-2024,SKU057,336,1075,7,431
25-05-2024,SKU058,369,0,18,307
25-05-2024,SKU062,1019,0,6,328
25-05-2024,SKU063,683,0,10,329
25-05-2024,SKU068,629,0,7,244
25-05-2024,SKU070,567,0,8,250
25-05-2024,SKU072,478,929,20,774
25-05-2024,SKU076,482,0,9,405
25-05-2024,SKU077,309,0,17,294
25-05-2024,SKU078,502,0,8,249
25-05-2024,SKU079,709,0,12,370
25-05-2024,SKU080,234,0,12,135
25-05-2024,SKU082,238,0,5,204
25-05-2024,SKU083,502,993,20,828
25-05-2024,SKU086,574,0,16,343
25-05-2024,SKU087,90,196,11,105
25-05-2024,SKU092,230,0,10,116
25-05-2024,SKU094,159,378,18,290
25-05-2024,SKU098,577,0,13,333
25-05-2024,SKU099,751,0,17,678
26-05-2024,SKU006,200,413,13,248
26-05-2024,SKU008,897,0,6,390
26-05-2024,SKU009,389,740,14,470
26-05-2024,SKU017,585,0,12,318
26-05-2024,SKU018,531,0,12,264
26-05-2024,SKU019,192,255,19,205
26-05-2024,SKU020,171,0,6,77
26-05-2024,SKU027,357,0,7,268
26-05-2024,SKU029,89,247,15,166
26-05-2024,SKU031,768,0,5,244
26-05-2024,SKU034,258,971,11,518
26-05-2024,SKU035,206,270,20,225
26-05-2024,SKU037,712,1173,20,978
26-05-2024,SKU039,131,0,6,77
26-05-2024,SKU041,642,0,6,266
26-05-2024,SKU047,416,1031,8,447
26-05-2024,SKU051,327,1087,15,726
26-05-2024,SKU053,672,0,7,276
26-05-2024,SKU057,292,1075,7,431
26-05-2024,SKU058,350,0,18,307
26-05-2024,SKU062,987,0,6,328
26-05-2024,SKU063,657,0,10,329
26-05-2024,SKU068,606,0,7,244
26-05-2024,SKU070,539,0,8,250
26-05-2024,SKU072,439,929,20,774
26-05-2024,SKU076,452,0,9,405
26-05-2024,SKU077,297,0,17,294
26-05-2024,SKU078,483,0,8,249
26-05-2024,SKU079,679,0,12,370
26-05-2024,SKU080,228,0,12,135
26-05-2024,SKU082,209,0,5,204
26-05-2024,SKU083,457,993,20,828
26-05-2024,SKU086,556,0,16,343
26-05-2024,SKU087,82,196,11,105
26-05-2024,SKU091,934,0,13,529
26-05-2024,SKU092,220,0,10,116
26-05-2024,SKU094,144,378,18,290
26-05-2024,SKU098,560,0,13,333
26-05-2024,SKU099,713,0,17,678
27-05-2024,SKU006,188,413,13,248
27-05-2024,SKU008,858,0,6,390
27-05-2024,SKU009,370,740,14,470
27-05-2024,SKU017,570,0,12,318
27-05-2024,SKU018,516,0,12,264
27-05-2024,SKU019,185,255,19,205
27-05-2024,SKU020,163,0,6,77
27-05-2024,SKU027,337,0,7,268
27-05-2024,SKU029,81,247,15,166
27-05-2024,SKU031,748,0,5,244
27-05-2024,SKU034,220,971,11,518
27-05-2024,SKU035,194,270,20,225
27-05-2024,SKU037,670,1173,20,978
27-05-2024,SKU039,123,0,6,77
27-05-2024,SKU041,614,0,6,266
27-05-2024,SKU047,389,1031,8,447
27-05-2024,SKU051,296,1087,15,726
27-05-2024,SKU053,649,0,7,276
27-05-2024,SKU057,258,1075,7,431
27-05-2024,SKU058,336,0,18,307
27-05-2024,SKU062,959,0,6,328
27-05-2024,SKU063,638,0,10,329
27-05-2024,SKU068,581,0,7,244
27-05-2024,SKU070,522,0,8,250
27-05-2024,SKU072,410,929,20,774
27-05-2024,SKU076,421,0,9,405
27-05-2024,SKU077,285,400,17,294
27-05-2024,SKU078,466,0,8,249
27-05-2024,SKU079,658,0,12,370
27-05-2024,SKU080,222,0,12,135
27-05-2024,SKU082,191,609,5,204
27-05-2024,SKU083,421,993,20,828
27-05-2024,SKU086,540,0,16,343
27-05-2024,SKU087,76,196,11,105
27-05-2024,SKU091,911,0,13,529
27-05-2024,SKU092,213,0,10,116
27-05-2024,SKU094,132,378,18,290
27-05-2024,SKU098,544,0,13,333
27-05-2024,SKU099,683,0,17,678
28-05-2024,SKU006,174,413,13,248
28-05-2024,SKU008,827,0,6,390
28-05-2024,SKU009,343,740,14,470
28-05-2024,SKU017,554,0,12,318
28-05-2024,SKU018,503,0,12,264
28-05-2024,SKU019,177,255,19,205
28-05-2024,SKU020,157,0,6,77
28-05-2024,SKU027,316,0,7,268
28-05-2024,SKU029,73,247,15,166
28-05-2024,SKU031,734,0,5,244
28-05-2024,SKU034,185,971,11,518
28-05-2024,SKU035,186,270,20,225
28-05-2024,SKU037,625,1173,20,978
28-05-2024,SKU039,117,0,6,77
28-05-2024,SKU041,590,0,6,266
28-05-2024,SKU047,343,1031,8,447
28-05-2024,SKU051,258,1087,15,726
28-05-2024,SKU053,629,0,7,276
28-05-2024,SKU057,225,1075,7,431
28-05-2024,SKU058,325,0,18,307
28-05-2024,SKU062,927,0,6,328
28-05-2024,SKU063,619,0,10,329
28-05-2024,SKU068,563,0,7,244
28-05-2024,SKU070,504,0,8,250
28-05-2024,SKU072,374,929,20,774
28-05-2024,SKU076,394,866,9,405
28-05-2024,SKU077,272,400,17,294
28-05-2024,SKU078,442,0,8,249
28-05-2024,SKU079,639,0,12,370
28-05-2024,SKU080,216,0,12,135
28-05-2024,SKU082,172,609,5,204
28-05-2024,SKU083,390,993,20,828
28-05-2024,SKU086,524,0,16,343
28-05-2024,SKU087,69,196,11,105
28-05-2024,SKU091,875,0,13,529
28-05-2024,SKU092,204,0,10,116
28-05-2024,SKU094,118,378,18,290
28-05-2024,SKU098,524,0,13,333
28-05-2024,SKU099,656,924,17,678
29-05-2024,SKU006,163,413,13,248
29-05-2024,SKU008,786,0,6,390
29-05-2024,SKU009,325,740,14,470
29-05-2024,SKU017,538,0,12,318
29-05-2024,SKU018,492,0,12,264
29-05-2024,SKU019,167,255,19,205
29-05-2024,SKU020,151,0,6,77
29-05-2024,SKU027,293,0,7,268
29-05-2024,SKU029,67,247,15,166
29-05-2024,SKU031,717,0,5,244
29-05-2024,SKU034,151,971,11,518
29-05-2024,SKU035,178,270,20,225
29-05-2024,SKU037,583,1173,20,978
29-05-2024,SKU039,110,0,6,77
29-05-2024,SKU041,565,0,6,266
29-05-2024,SKU047,306,1031,8,447
29-05-2024,SKU051,227,1087,15,726
29-05-2024,SKU053,611,0,7,276
29-05-2024,SKU057,190,1075,7,431
29-05-2024,SKU058,312,0,18,307
29-05-2024,SKU062,892,0,6,328
29-05-2024,SKU063,596,0,10,329
29-05-2024,SKU068,542,0,7,244
29-05-2024,SKU070,491,0,8,250
29-05-2024,SKU072,343,929,20,774
29-05-2024,SKU076,356,866,9,405
29-05-2024,SKU077,259,400,17,294
29-05-2024,SKU078,422,0,8,249
29-05-2024,SKU079,620,0,12,370
29-05-2024,SKU080,208,0,12,135
29-05-2024,SKU082,147,609,5,204
29-05-2024,SKU083,358,993,20,828
29-05-2024,SKU086,503,0,16,343
29-05-2024,SKU087,63,196,11,105
29-05-2024,SKU091,846,0,13,529
29-05-2024,SKU092,197,0,10,116
29-05-2024,SKU094,103,378,18,290
29-05-2024,SKU098,505,0,13,333
29-05-2024,SKU099,640,924,17,678
30-05-2024,SKU006,146,413,13,248
30-05-2024,SKU008,756,0,6,390
30-05-2024,SKU009,304,740,14,470
30-05-2024,SKU017,520,0,12,318
30-05-2024,SKU018,474,0,12,264
30-05-2024,SKU019,160,255,19,205
30-05-2024,SKU020,145,0,6,77
30-05-2024,SKU027,268,668,7,268
30-05-2024,SKU029,60,247,15,166
30-05-2024,SKU031,692,0,5,244
30-05-2024,SKU034,1100,0,11,518
30-05-2024,SKU035,169,270,20,225
30-05-2024,SKU037,545,1173,20,978
30-05-2024,SKU039,105,0,6,77
30-05-2024,SKU041,545,0,6,266
30-05-2024,SKU047,272,1031,8,447
30-05-2024,SKU048,511,0,12,339
30-05-2024,SKU051,179,1087,15,726
30-05-2024,SKU053,589,0,7,276
30-05-2024,SKU057,1237,0,7,431
30-05-2024,SKU058,296,399,18,307
30-05-2024,SKU062,867,0,6,328
30-05-2024,SKU063,575,0,10,329
30-05-2024,SKU068,521,0,7,244
30-05-2024,SKU070,476,0,8,250
30-05-2024,SKU072,308,929,20,774
30-05-2024,SKU076,330,866,9,405
30-05-2024,SKU077,244,400,17,294
30-05-2024,SKU078,406,0,8,249
30-05-2024,SKU079,597,0,12,370
30-05-2024,SKU080,199,0,12,135
30-05-2024,SKU082,126,609,5,204
30-05-2024,SKU083,325,993,20,828
30-05-2024,SKU086,487,0,16,343
30-05-2024,SKU087,56,196,11,105
30-05-2024,SKU091,823,0,13,529
30-05-2024,SKU092,189,0,10,116
30-05-2024,SKU094,93,378,18,290
30-05-2024,SKU098,491,0,13,333
30-05-2024,SKU099,615,924,17,678
31-05-2024,SKU003,819,0,15,504
31-05-2024,SKU006,133,413,13,248
31-05-2024,SKU008,719,0,6,390
31-05-2024,SKU009,272,740,14,470
31-05-2024,SKU017,503,0,12,318
31-05-2024,SKU018,460,0,12,264
31-05-2024,SKU019,151,255,19,205
31-05-2024,SKU020,139,0,6,77
31-05-2024,SKU027,246,668,7,268
31-05-2024,SKU029,53,247,15,166
31-05-2024,SKU031,667,0,5,244
31-05-2024,SKU034,1067,0,11,518
31-05-2024,SKU035,162,270,20,225
31-05-2024,SKU036,1100,0,12,639
31-05-2024,SKU037,504,1173,20,978
31-05-2024,SKU039,98,0,6,77
31-05-2024,SKU041,527,0,6,266
31-05-2024,SKU047,245,1031,8,447
31-05-2024,SKU048,494,0,12,339
31-05-2024,SKU051,1234,0,15,726
31-05-2024,SKU052,341,0,15,203
31-05-2024,SKU053,567,0,7,276
31-05-2024,SKU057,1210,0,7,431
31-05-2024,SKU058,285,399,18,307
31-05-2024,SKU062,834,0,6,328
31-05-2024,SKU063,556,0,10,329
31-05-2024,SKU068,504,0,7,244
31-05-2024,SKU070,454,0,8,250
31-05-2024,SKU072,279,929,20,774
31-05-2024,SKU076,308,866,9,405
31-05-2024,SKU077,230,400,17,294
31-05-2024,SKU078,390,0,8,249
31-05-2024,SKU079,581,0,12,370
31-05-2024,SKU080,191,0,12,135
31-05-2024,SKU082,109,609,5,204
31-05-2024,SKU083,301,993,20,828
31-05-2024,SKU086,474,0,16,343
31-05-2024,SKU087,51,196,11,105
31-05-2024,SKU091,796,0,13,529
31-05-2024,SKU092,182,0,10,116
31-05-2024,SKU094,82,378,18,290
31-05-2024,SKU098,476,0,13,333
31-05-2024,SKU099,585,924,17,678
01-06-2024,SKU003,793,0,15,504
01-06-2024,SKU006,114,413,13,248
01-06-2024,SKU008,673,0,6,390
01-06-2024,SKU009,238,740,14,470
01-06-2024,SKU017,484,0,12,318
01-06-2024,SKU018,440,0,12,264
01-06-2024,SKU019,140,255,19,205
01-06-2024,SKU020,129,0,6,77
01-06-2024,SKU027,216,668,7,268
01-06-2024,SKU029,290,0,15,166
01-06-2024,SKU031,633,0,5,244
01-06-2024,SKU034,1032,0,11,518
01-06-2024,SKU035,151,270,20,225
01-06-2024,SKU036,1062,0,12,639
01-06-2024,SKU037,454,1173,20,978
01-06-2024,SKU039,88,0,6,77
01-06-2024,SKU041,494,0,6,266
01-06-2024,SKU047,201,1031,8,447
01-06-2024,SKU048,472,0,12,339
01-06-2024,SKU051,1182,0,15,726
01-06-2024,SKU052,328,0,15,203
01-06-2024,SKU053,546,0,7,276
01-06-2024,SKU057,1160,0,7,431
01-06-2024,SKU058,271,399,18,307
01-06-2024,SKU062,798,0,6,328
01-06-2024,SKU063,530,0,10,329
01-06-2024,SKU068,488,0,7,244
01-06-2024,SKU070,429,0,8,250
01-06-2024,SKU072,233,929,20,774
01-06-2024,SKU076,275,866,9,405
01-06-2024,SKU077,216,400,17,294
01-06-2024,SKU078,368,0,8,249
01-06-2024,SKU079,558,0,12,370
01-06-2024,SKU080,180,0,12,135
01-06-2024,SKU082,693,0,5,204
01-06-2024,SKU083,268,993,20,828
01-06-2024,SKU086,450,0,16,343
01-06-2024,SKU087,43,196,11,105
01-06-2024,SKU091,755,0,13,529
01-06-2024,SKU092,172,0,10,116
01-06-2024,SKU094,66,378,18,290
01-06-2024,SKU098,448,0,13,333
01-06-2024,SKU099,543,924,17,678
02-06-2024,SKU003,758,0,15,504
02-06-2024,SKU006,97,413,13,248
02-06-2024,SKU008,640,0,6,390
02-06-2024,SKU009,207,740,14,470
02-06-2024,SKU017,462,0,12,318
02-06-2024,SKU018,417,0,12,264
02-06-2024,SKU019,131,255,19,205
02-06-2024,SKU020,119,0,6,77
02-06-2024,SKU027,187,668,7,268
02-06-2024,SKU029,279,0,15,166
02-06-2024,SKU031,610,0,5,244
02-06-2024,SKU034,995,0,11,518
02-06-2024,SKU035,138,270,20,225
02-06-2024,SKU036,1021,0,12,639
02-06-2024,SKU037,413,1173,20,978
02-06-2024,SKU039,81,0,6,77
02-06-2024,SKU041,467,0,6,266
02-06-2024,SKU047,153,1031,8,447
02-06-2024,SKU048,443,0,12,339
02-06-2024,SKU051,1140,0,15,726
02-06-2024,SKU052,314,0,15,203
02-06-2024,SKU053,517,0,7,276
02-06-2024,SKU057,1112,0,7,431
02-06-2024,SKU058,255,399,18,307
02-06-2024,SKU062,754,0,6,328
02-06-2024,SKU063,502,0,10,329
02-06-2024,SKU068,465,0,7,244
02-06-2024,SKU070,401,0,8,250
02-06-2024,SKU072,199,929,20,774
02-06-2024,SKU076,235,866,9,405
02-06-2024,SKU077,200,400,17,294
02-06-2024,SKU078,345,0,8,249
02-06-2024,SKU079,534,0,12,370
02-06-2024,SKU080,171,0,12,135
02-06-2024,SKU082,669,0,5,204
02-06-2024,SKU083,228,993,20,828
02-06-2024,SKU086,430,0,16,343
02-06-2024,SKU087,35,196,11,105
02-06-2024,SKU091,724,0,13,529
02-06-2024,SKU092,163,0,10,116
02-06-2024,SKU094,50,378,18,290
02-06-2024,SKU098,424,0,13,333
02-06-2024,SKU099,498,924,17,678
03-06-2024,SKU003,724,0,15,504
03-06-2024,SKU006,86,413,13,248
03-06-2024,SKU008,606,0,6,390
03-06-2024,SKU009,187,740,14,470
03-06-2024,SKU017,440,0,12,318
03-06-2024,SKU018,404,0,12,264
03-06-2024,SKU019,121,255,19,205
03-06-2024,SKU020,112,0,6,77
03-06-2024,SKU027,166,668,7,268
03-06-2024,SKU029,271,0,15,166
03-06-2024,SKU031,582,0,5,244
03-06-2024,SKU034,956,0,11,518
03-06-2024,SKU035,128,270,20,225
03-06-2024,SKU036,972,0,12,639
03-06-2024,SKU037,373,1173,20,978
03-06-2024,SKU039,76,209,6,77
03-06-2024,SKU041,438,0,6,266
03-06-2024,SKU047,1151,0,8,447
03-06-2024,SKU048,426,0,12,339
03-06-2024,SKU051,1111,0,15,726
03-06-2024,SKU052,302,0,15,203
03-06-2024,SKU053,488,0,7,276
03-06-2024,SKU057,1082,0,7,431
03-06-2024,SKU058,240,399,18,307
03-06-2024,SKU062,729,0,6,328
03-06-2024,SKU063,487,0,10,329
03-06-2024,SKU068,439,0,7,244
03-06-2024,SKU070,379,0,8,250
03-06-2024,SKU072,168,929,20,774
03-06-2024,SKU076,208,866,9,405
03-06-2024,SKU077,184,400,17,294
03-06-2024,SKU078,324,0,8,249
03-06-2024,SKU079,504,0,12,370
03-06-2024,SKU080,162,0,12,135
03-06-2024,SKU082,646,0,5,204
03-06-2024,SKU083,198,993,20,828
03-06-2024,SKU086,411,0,16,343
03-06-2024,SKU087,225,0,11,105
03-06-2024,SKU091,693,0,13,529
03-06-2024,SKU092,153,0,10,116
03-06-2024,SKU094,414,0,18,290
03-06-2024,SKU098,409,0,13,333
03-06-2024,SKU099,469,924,17,678
04-06-2024,SKU003,693,0,15,504
04-06-2024,SKU006,72,413,13,248
04-06-2024,SKU008,569,0,6,390
04-06-2024,SKU009,157,740,14,470
04-06-2024,SKU017,420,0,12,318
04-06-2024,SKU018,389,0,12,264
04-06-2024,SKU019,112,255,19,205
04-06-2024,SKU020,102,0,6,77
04-06-2024,SKU027,145,668,7,268
04-06-2024,SKU029,263,0,15,166
04-06-2024,SKU031,558,0,5,244
04-06-2024,SKU034,931,0,11,518
04-06-2024,SKU035,123,270,20,225
04-06-2024,SKU036,938,0,12,639
04-06-2024,SKU037,337,1173,20,978
04-06-2024,SKU039,70,209,6,77
04-06-2024,SKU041,412,0,6,266
04-06-2024,SKU047,1114,0,8,447
04-06-2024,SKU048,405,0,12,339
04-06-2024,SKU051,1078,0,15,726
04-06-2024,SKU052,289,0,15,203
04-06-2024,SKU053,463,0,7,276
04-06-2024,SKU057,1041,0,7,431
04-06-2024,SKU058,227,399,18,307
04-06-2024,SKU062,692,0,6,328
04-06-2024,SKU063,461,0,10,329
04-06-2024,SKU068,418,0,7,244
04-06-2024,SKU070,358,0,8,250
04-06-2024,SKU072,126,929,20,774
04-06-2024,SKU076,183,866,9,405
04-06-2024,SKU077,172,400,17,294
04-06-2024,SKU078,302,0,8,249
04-06-2024,SKU079,483,0,12,370
04-06-2024,SKU080,154,0,12,135
04-06-2024,SKU082,626,0,5,204
04-06-2024,SKU083,169,993,20,828
04-06-2024,SKU086,393,0,16,343
04-06-2024,SKU087,217,0,11,105
04-06-2024,SKU091,663,0,13,529
04-06-2024,SKU092,145,0,10,116
04-06-2024,SKU094,402,0,18,290
04-06-2024,SKU098,390,0,13,333
04-06-2024,SKU099,440,924,17,678
05-06-2024,SKU003,666,0,15,504
05-06-2024,SKU006,471,0,13,248
05-06-2024,SKU008,536,0,6,390
05-06-2024,SKU009,126,740,14,470
05-06-2024,SKU017,404,0,12,318
05-06-2024,SKU018,378,0,12,264
05-06-2024,SKU019,103,255,19,205
05-06-2024,SKU020,93,0,6,77
05-06-2024,SKU027,123,668,7,268
05-06-2024,SKU029,255,0,15,166
05-06-2024,SKU031,530,0,5,244
05-06-2024,SKU034,898,0,11,518
05-06-2024,SKU035,114,270,20,225
05-06-2024,SKU036,894,0,12,639
05-06-2024,SKU037,301,1173,20,978
05-06-2024,SKU039,63,209,6,77
05-06-2024,SKU041,387,0,6,266
05-06-2024,SKU047,1080,0,8,447
05-06-2024,SKU048,381,0,12,339
05-06-2024,SKU051,1032,0,15,726
05-06-2024,SKU052,278,0,15,203
05-06-2024,SKU053,445,0,7,276
05-06-2024,SKU057,1010,0,7,431
05-06-2024,SKU058,216,399,18,307
05-06-2024,SKU062,660,0,6,328
05-06-2024,SKU063,445,0,10,329
05-06-2024,SKU068,396,0,7,244
05-06-2024,SKU070,332,0,8,250
05-06-2024,SKU072,93,929,20,774
05-06-2024,SKU076,142,866,9,405
05-06-2024,SKU077,159,400,17,294
05-06-2024,SKU078,287,0,8,249
05-06-2024,SKU079,457,0,12,370
05-06-2024,SKU080,146,0,12,135
05-06-2024,SKU082,609,0,5,204
05-06-2024,SKU083,1126,0,20,828
05-06-2024,SKU086,379,0,16,343
05-06-2024,SKU087,211,0,11,105
05-06-2024,SKU091,631,0,13,529
05-06-2024,SKU092,137,0,10,116
05-06-2024,SKU094,387,0,18,290
05-06-2024,SKU098,372,0,13,333
05-06-2024,SKU099,402,924,17,678
06-06-2024,SKU003,641,0,15,504
06-06-2024,SKU006,461,0,13,248
06-06-2024,SKU008,501,0,6,390
06-06-2024,SKU009,845,0,14,470
06-06-2024,SKU017,385,0,12,318
06-06-2024,SKU018,362,0,12,264
06-06-2024,SKU019,98,255,19,205
06-06-2024,SKU020,85,0,6,77
06-06-2024,SKU027,772,0,7,268
06-06-2024,SKU029,246,0,15,166
06-06-2024,SKU031,506,0,5,244
06-06-2024,SKU034,867,0,11,518
06-06-2024,SKU035,105,270,20,225
06-06-2024,SKU036,853,0,12,639
06-06-2024,SKU037,257,1173,20,978
06-06-2024,SKU039,57,209,6,77
06-06-2024,SKU041,361,0,6,266
06-06-2024,SKU047,1049,0,8,447
06-06-2024,SKU048,358,0,12,339
06-06-2024,SKU051,994,0,15,726
06-06-2024,SKU052,268,0,15,203
06-06-2024,SKU053,423,0,7,276
06-06-2024,SKU057,972,0,7,431
06-06-2024,SKU058,201,399,18,307
06-06-2024,SKU062,634,0,6,328
06-06-2024,SKU063,426,0,10,329
06-06-2024,SKU068,379,0,7,244
06-06-2024,SKU070,311,0,8,250
06-06-2024,SKU072,55,929,20,774
06-06-2024,SKU076,976,0,9,405
06-06-2024,SKU077,144,400,17,294
06-06-2024,SKU078,269,0,8,249
06-06-2024,SKU079,434,0,12,370
06-06-2024,SKU080,138,0,12,135
06-06-2024,SKU082,590,0,5,204
06-06-2024,SKU083,1093,0,20,828
06-06-2024,SKU086,359,0,16,343
06-06-2024,SKU087,204,0,11,105
06-06-2024,SKU091,600,0,13,529
06-06-2024,SKU092,130,0,10,116
06-06-2024,SKU094,374,0,18,290
06-06-2024,SKU098,358,0,13,333
06-06-2024,SKU099,367,924,17,678
07-06-2024,SKU003,616,0,15,504
07-06-2024,SKU006,451,0,13,248
07-06-2024,SKU008,458,0,6,390
07-06-2024,SKU009,816,0,14,470
07-06-2024,SKU017,375,0,12,318
07-06-2024,SKU018,348,0,12,264
07-06-2024,SKU019,92,255,19,205
07-06-2024,SKU020,77,207,6,77
07-06-2024,SKU027,757,0,7,268
07-06-2024,SKU029,239,0,15,166
07-06-2024,SKU031,484,0,5,244
07-06-2024,SKU034,829,0,11,518
07-06-2024,SKU035,96,270,20,225
07-06-2024,SKU036,813,0,12,639
07-06-2024,SKU037,221,1173,20,978
07-06-2024,SKU039,49,209,6,77
07-06-2024,SKU041,336,0,6,266
07-06-2024,SKU047,1012,0,8,447
07-06-2024,SKU048,334,598,12,339
07-06-2024,SKU051,954,0,15,726
07-06-2024,SKU052,260,0,15,203
07-06-2024,SKU053,406,0,7,276
07-06-2024,SKU057,936,0,7,431
07-06-2024,SKU058,188,399,18,307
07-06-2024,SKU062,609,0,6,328
07-06-2024,SKU063,409,0,10,329
07-06-2024,SKU068,359,0,7,244
07-06-2024,SKU070,292,0,8,250
